Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000066427,ATXN3,0.014068047906136106,-0.8197630415464614,0.5725726953665582,0.023403155960894918,0.8197630415464614,0.5725726953665582
ENSG00000183648,NDUFB1,0.10916805175161617,2.020125844659535,0.17284878944936713,0.0252033987271176,-2.020125844659535,0.17284878944936713
ENSG00000165934,CPSF2,0.024384616370635916,-0.3968376328373049,0.9023540413312212,0.03060412702578566,0.3968376328373049,0.9023540413312212
ENSG00000100599,RIN3,0.012567456129481588,-0.9802277137397066,0.49383319622686245,0.023403155960894918,0.9802277137397066,0.49383319622686245
ENSG00000100600,LGMN,0.014068047906136106,-0.18233312093116982,1,0.014401942129781487,0.18233312093116982,1
ENSG00000066455,GOLGA5,0.011066864352827069,-0.6753731322112859,0.7606463677823533,0.01620218489600417,0.6753731322112859,0.7606463677816615
ENSG00000100604,CHGA,0.0003751479441636295,-2.675373132211286,0.6764066292884886,0.0018002427662226859,2.675373132211286,0.6764066292884886
ENSG00000100605,ITPK1,0.011442012296990699,-0.6280674174329288,0.7827560818233478,0.01620218489600417,0.6280674174329288,0.7827560818233478
ENSG00000165943,MOAP1,0.001500591776654518,-0.09041063149012984,1,0,0.09041063149012984,1
ENSG00000153485,TMEM251,0.012379882157399772,1.220791056804174,0.576362323890888,0.0036004855324453717,-1.220791056804174,0.576362323890888
ENSG00000170270,GON7,0.009941420520336182,1.4945518692310253,0.5725726953665582,0.0018002427662226859,-1.4945518692310253,0.5725726953665582
ENSG00000012963,UBR7,0.00712781093910896,0.44010408520864974,1,0.0036004855324453717,-0.44010408520864974,1
ENSG00000011114,BTBD7,0.02494733828688136,-0.3641714439169821,0.9036255744522671,0.03060412702578566,0.3641714439169821,0.9036255744530889
ENSG00000133958,UNC79,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000175785,PRIMA1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000089723,OTUB2,0.002063313692899962,-1.675373132211286,0.5725726953665582,0.005400728298668058,1.675373132211286,0.5725726953665582
ENSG00000089737,DDX24,0.05289586012707176,-0.06987370048743546,1,0.054007282986680574,0.06987370048743546,1
ENSG00000165948,IFI27L1,0.009566272576172551,-0.14485841551250633,1,0.009001213831113429,0.14485841551250633,1
ENSG00000165949,IFI27,0.0005627219162454442,-2.260335632932442,0.7602014302160325,0.0018002427662226859,2.260335632932442,0.7602014302160325
