Feature
97,ENSG00000176842
98,ENSG00000212978
99,ENSG00000135211
100,ENSG00000101457
101,ENSG00000189060
102,ENSG00000266412
103,ENSG00000160194
104,ENSG00000049245
105,ENSG00000283632
106,ENSG00000184900
107,ENSG00000171443
108,ENSG00000135617
109,ENSG00000103494
110,ENSG00000184162
111,ENSG00000161249
112,ENSG00000157045
113,ENSG00000105227
114,ENSG00000169740
115,ENSG00000133313
116,ENSG00000237190
117,ENSG00000198816
118,ENSG00000155761
119,ENSG00000166924
120,ENSG00000214046
121,ENSG00000126243
122,ENSG00000124787
123,ENSG00000053501
124,ENSG00000110315
125,ENSG00000235257
126,ENSG00000115514
127,ENSG00000103253
128,ENSG00000175832
129,ENSG00000142327
130,ENSG00000135900
131,ENSG00000163319
132,ENSG00000171953
133,ENSG00000130165
134,ENSG00000141873
135,ENSG00000165752
136,ENSG00000149761
137,ENSG00000135778
138,ENSG00000101146
139,ENSG00000105229
140,ENSG00000163535
141,ENSG00000122882
142,ENSG00000135248
143,ENSG00000131044
144,ENSG00000146054
145,ENSG00000126249
146,ENSG00000183696
147,ENSG00000273297
148,ENSG00000125319
149,ENSG00000111206
150,ENSG00000168517
151,ENSG00000242259
152,ENSG00000171522
153,ENSG00000062822
154,ENSG00000147804
155,ENSG00000162517
156,ENSG00000132429
157,ENSG00000203760
158,ENSG00000073169
159,ENSG00000182165
160,ENSG00000099203
161,ENSG00000161980
162,ENSG00000183955
163,ENSG00000259802
164,ENSG00000160131
165,ENSG00000204856
166,ENSG00000104679
167,ENSG00000163344
168,ENSG00000161860
169,ENSG00000223784
170,ENSG00000064666
171,ENSG00000099875
172,ENSG00000102390
173,ENSG00000138658
174,ENSG00000104522
175,ENSG00000187288
176,ENSG00000121486
177,ENSG00000126768
178,ENSG00000173653
179,ENSG00000235173
180,ENSG00000107537
181,ENSG00000186577
182,ENSG00000159884
183,ENSG00000227014
184,ENSG00000110107
185,ENSG00000115946
186,ENSG00000175793
187,ENSG00000278845
188,ENSG00000116221
189,ENSG00000128346
190,ENSG00000144559
191,ENSG00000167173
192,ENSG00000179431
193,ENSG00000109063
194,ENSG00000137692
195,ENSG00000148730
196,ENSG00000184436
197,ENSG00000163507
198,ENSG00000181061
199,ENSG00000183527
200,ENSG00000111707
201,ENSG00000127838
202,ENSG00000110536
203,ENSG00000136104
204,ENSG00000171241
205,ENSG00000137575
206,ENSG00000196363
207,ENSG00000101940
208,ENSG00000172977
209,ENSG00000037897
210,ENSG00000126458
211,ENSG00000129354
212,ENSG00000112312
213,ENSG00000110104
214,ENSG00000261770
215,ENSG00000129055
216,ENSG00000124541
217,ENSG00000100401
218,ENSG00000133641
219,ENSG00000042493
220,ENSG00000184160
221,ENSG00000185515
222,ENSG00000247596
223,ENSG00000081721
224,ENSG00000196227
225,ENSG00000164096
